Date,LGA,Confirmed cases (ever),Active cases (current),
10/07/2020,UNKNOWN,34,29,
11/07/2020,UNKNOWN,31,27,
12/07/2020,UNKNOWN,21,19,
13/07/2020,UNKNOWN,36,33,
14/07/2020,UNKNOWN,41,38,
15/07/2020,UNKNOWN,40,37,
16/07/2020,UNKNOWN,43,39,
17/07/2020,UNKNOWN,36,34,
18/07/2020,UNKNOWN,33,30,
19/07/2020,UNKNOWN,40,37,
20/07/2020,UNKNOWN,51,49,
21/07/2020,UNKNOWN,56,53,
22/07/2020,UNKNOWN,59,54,
23/07/2020,UNKNOWN,80,75,
24/07/2020,UNKNOWN,66,62,
25/07/2020,UNKNOWN,49,46,
26/07/2020,UNKNOWN,67,63,
27/07/2020,UNKNOWN,54,48,
28/07/2020,UNKNOWN,82,76,
29/07/2020,UNKNOWN,77,72,
30/07/2020,UNKNOWN,109,104,
7/05/2020,WANGARATTA,2,0,
8/05/2020,WANGARATTA,2,0,
9/05/2020,WANGARATTA,2,0,
10/05/2020,WANGARATTA,2,0,
11/05/2020,WANGARATTA,2,0,
12/05/2020,WANGARATTA,2,0,
13/05/2020,WANGARATTA,2,0,
14/05/2020,WANGARATTA,2,0,
15/05/2020,WANGARATTA,2,0,
16/05/2020,WANGARATTA,2,0,
17/05/2020,WANGARATTA,2,0,
18/05/2020,WANGARATTA,2,0,
19/05/2020,WANGARATTA,2,0,
20/05/2020,WANGARATTA,2,0,
21/05/2020,WANGARATTA,2,0,
22/05/2020,WANGARATTA,2,0,
24/05/2020,WANGARATTA,2,0,
25/05/2020,WANGARATTA,2,0,
26/05/2020,WANGARATTA,2,0,
27/05/2020,WANGARATTA,2,0,
28/05/2020,WANGARATTA,2,0,
29/05/2020,WANGARATTA,2,0,
30/05/2020,WANGARATTA,2,0,
31/05/2020,WANGARATTA,2,0,
1/06/2020,WANGARATTA,2,0,
2/06/2020,WANGARATTA,2,0,
3/06/2020,WANGARATTA,2,0,
4/06/2020,WANGARATTA,2,0,
5/06/2020,WANGARATTA,2,0,
6/06/2020,WANGARATTA,2,0,
7/06/2020,WANGARATTA,2,0,
8/06/2020,WANGARATTA,2,0,
9/06/2020,WANGARATTA,2,0,
10/06/2020,WANGARATTA,2,0,
11/06/2020,WANGARATTA,2,0,
12/06/2020,WANGARATTA,2,0,
13/06/2020,WANGARATTA,2,0,
14/06/2020,WANGARATTA,2,0,
15/06/2020,WANGARATTA,2,0,
16/06/2020,WANGARATTA,2,0,
17/06/2020,WANGARATTA,2,0,
18/06/2020,WANGARATTA,2,0,
19/06/2020,WANGARATTA,2,0,
20/06/2020,WANGARATTA,2,0,
21/06/2020,WANGARATTA,2,0,
22/06/2020,WANGARATTA,2,0,
23/06/2020,WANGARATTA,2,0,
24/06/2020,WANGARATTA,2,0,
25/06/2020,WANGARATTA,2,0,
26/06/2020,WANGARATTA,2,0,
27/06/2020,WANGARATTA,2,0,
28/06/2020,WANGARATTA,2,0,
29/06/2020,WANGARATTA,2,0,
30/06/2020,WANGARATTA,2,0,
1/07/2020,WANGARATTA,2,0,
2/07/2020,WANGARATTA,2,0,
3/07/2020,WANGARATTA,2,0,
4/07/2020,WANGARATTA,2,0,
5/07/2020,WANGARATTA,2,0,
6/07/2020,WANGARATTA,2,0,
7/07/2020,WANGARATTA,2,0,
8/07/2020,WANGARATTA,2,0,
9/07/2020,WANGARATTA,2,0,
10/07/2020,WANGARATTA,2,0,
11/07/2020,WANGARATTA,2,0,
12/07/2020,WANGARATTA,2,0,
13/07/2020,WANGARATTA,2,0,
14/07/2020,WANGARATTA,2,0,
15/07/2020,WANGARATTA,2,0,
16/07/2020,WANGARATTA,2,0,
17/07/2020,WANGARATTA,2,0,
18/07/2020,WANGARATTA,2,0,
19/07/2020,WANGARATTA,2,0,
20/07/2020,WANGARATTA,2,0,
21/07/2020,WANGARATTA,2,0,
22/07/2020,WANGARATTA,2,0,
23/07/2020,WANGARATTA,3,1,
24/07/2020,WANGARATTA,2,0,
25/07/2020,WANGARATTA,2,0,
26/07/2020,WANGARATTA,2,0,
27/07/2020,WANGARATTA,2,0,
28/07/2020,WANGARATTA,2,0,
29/07/2020,WANGARATTA,2,0,
30/07/2020,WANGARATTA,2,0,
23/05/2020,WANGARATTA,2,0,
7/05/2020,WARRNAMBOOL,5,0,
8/05/2020,WARRNAMBOOL,5,0,
9/05/2020,WARRNAMBOOL,5,0,
10/05/2020,WARRNAMBOOL,5,0,
11/05/2020,WARRNAMBOOL,5,0,
12/05/2020,WARRNAMBOOL,5,0,
13/05/2020,WARRNAMBOOL,5,0,
14/05/2020,WARRNAMBOOL,5,0,
15/05/2020,WARRNAMBOOL,5,0,
16/05/2020,WARRNAMBOOL,5,0,
17/05/2020,WARRNAMBOOL,5,0,
18/05/2020,WARRNAMBOOL,5,0,
19/05/2020,WARRNAMBOOL,5,0,
20/05/2020,WARRNAMBOOL,5,0,
21/05/2020,WARRNAMBOOL,5,0,
22/05/2020,WARRNAMBOOL,5,0,
23/05/2020,WARRNAMBOOL,5,0,
24/05/2020,WARRNAMBOOL,5,0,
25/05/2020,WARRNAMBOOL,5,0,
26/05/2020,WARRNAMBOOL,5,0,
27/05/2020,WARRNAMBOOL,5,0,
28/05/2020,WARRNAMBOOL,5,0,
29/05/2020,WARRNAMBOOL,5,0,
30/05/2020,WARRNAMBOOL,5,0,
31/05/2020,WARRNAMBOOL,5,0,
1/06/2020,WARRNAMBOOL,5,0,
2/06/2020,WARRNAMBOOL,5,0,
3/06/2020,WARRNAMBOOL,5,0,
4/06/2020,WARRNAMBOOL,5,0,
5/06/2020,WARRNAMBOOL,5,0,
6/06/2020,WARRNAMBOOL,5,0,
7/06/2020,WARRNAMBOOL,5,0,
8/06/2020,WARRNAMBOOL,5,0,
9/06/2020,WARRNAMBOOL,5,0,
10/06/2020,WARRNAMBOOL,5,0,
11/06/2020,WARRNAMBOOL,5,0,
12/06/2020,WARRNAMBOOL,5,0,
13/06/2020,WARRNAMBOOL,5,0,
14/06/2020,WARRNAMBOOL,5,0,
15/06/2020,WARRNAMBOOL,5,0,
16/06/2020,WARRNAMBOOL,5,0,
17/06/2020,WARRNAMBOOL,5,0,
18/06/2020,WARRNAMBOOL,5,0,
19/06/2020,WARRNAMBOOL,5,0,
20/06/2020,WARRNAMBOOL,5,0,
21/06/2020,WARRNAMBOOL,5,0,
22/06/2020,WARRNAMBOOL,5,0,
23/06/2020,WARRNAMBOOL,5,0,
24/06/2020,WARRNAMBOOL,5,0,
25/06/2020,WARRNAMBOOL,5,0,
26/06/2020,WARRNAMBOOL,5,0,
27/06/2020,WARRNAMBOOL,5,0,
28/06/2020,WARRNAMBOOL,5,0,
29/06/2020,WARRNAMBOOL,5,0,
30/06/2020,WARRNAMBOOL,5,0,
1/07/2020,WARRNAMBOOL,5,0,
2/07/2020,WARRNAMBOOL,5,0,
3/07/2020,WARRNAMBOOL,5,0,
4/07/2020,WARRNAMBOOL,5,0,
5/07/2020,WARRNAMBOOL,5,0,
6/07/2020,WARRNAMBOOL,5,0,
7/07/2020,WARRNAMBOOL,5,0,
8/07/2020,WARRNAMBOOL,5,0,
9/07/2020,WARRNAMBOOL,5,0,
10/07/2020,WARRNAMBOOL,5,0,
11/07/2020,WARRNAMBOOL,5,0,
12/07/2020,WARRNAMBOOL,6,1,
13/07/2020,WARRNAMBOOL,6,1,
14/07/2020,WARRNAMBOOL,6,1,
15/07/2020,WARRNAMBOOL,6,1,
16/07/2020,WARRNAMBOOL,6,1,
17/07/2020,WARRNAMBOOL,6,1,
18/07/2020,WARRNAMBOOL,5,0,
19/07/2020,WARRNAMBOOL,5,0,
20/07/2020,WARRNAMBOOL,5,0,
21/07/2020,WARRNAMBOOL,5,0,
22/07/2020,WARRNAMBOOL,5,0,
23/07/2020,WARRNAMBOOL,5,0,
24/07/2020,WARRNAMBOOL,5,0,
25/07/2020,WARRNAMBOOL,5,0,
26/07/2020,WARRNAMBOOL,6,1,
27/07/2020,WARRNAMBOOL,6,1,
28/07/2020,WARRNAMBOOL,6,1,
29/07/2020,WARRNAMBOOL,6,1,
30/07/2020,WARRNAMBOOL,6,1,
7/05/2020,WELLINGTON,11,1,
8/05/2020,WELLINGTON,11,1,
9/05/2020,WELLINGTON,11,1,
10/05/2020,WELLINGTON,11,1,
11/05/2020,WELLINGTON,11,1,
12/05/2020,WELLINGTON,11,1,
13/05/2020,WELLINGTON,11,1,
14/05/2020,WELLINGTON,11,1,
15/05/2020,WELLINGTON,11,1,
16/05/2020,WELLINGTON,11,0,
17/05/2020,WELLINGTON,11,0,
18/05/2020,WELLINGTON,11,0,
19/05/2020,WELLINGTON,11,0,
20/05/2020,WELLINGTON,11,0,
21/05/2020,WELLINGTON,11,0,
22/05/2020,WELLINGTON,11,0,
23/05/2020,WELLINGTON,11,0,
24/05/2020,WELLINGTON,11,0,
25/05/2020,WELLINGTON,11,0,
26/05/2020,WELLINGTON,11,0,
27/05/2020,WELLINGTON,11,0,
28/05/2020,WELLINGTON,11,0,
29/05/2020,WELLINGTON,11,0,
30/05/2020,WELLINGTON,12,0,
31/05/2020,WELLINGTON,12,0,
1/06/2020,WELLINGTON,12,0,
2/06/2020,WELLINGTON,12,0,
3/06/2020,WELLINGTON,12,0,
4/06/2020,WELLINGTON,12,0,
5/06/2020,WELLINGTON,12,0,
6/06/2020,WELLINGTON,12,0,
7/06/2020,WELLINGTON,12,0,
8/06/2020,WELLINGTON,12,0,
9/06/2020,WELLINGTON,12,0,
10/06/2020,WELLINGTON,12,0,
11/06/2020,WELLINGTON,12,0,
12/06/2020,WELLINGTON,12,0,
13/06/2020,WELLINGTON,12,0,
14/06/2020,WELLINGTON,12,0,
15/06/2020,WELLINGTON,12,0,
16/06/2020,WELLINGTON,12,0,
17/06/2020,WELLINGTON,12,0,
18/06/2020,WELLINGTON,12,0,
19/06/2020,WELLINGTON,12,0,
20/06/2020,WELLINGTON,12,0,
21/06/2020,WELLINGTON,12,0,
22/06/2020,WELLINGTON,12,0,
23/06/2020,WELLINGTON,12,0,
24/06/2020,WELLINGTON,12,0,
25/06/2020,WELLINGTON,12,0,
26/06/2020,WELLINGTON,12,0,
27/06/2020,WELLINGTON,12,0,
28/06/2020,WELLINGTON,12,0,
29/06/2020,WELLINGTON,12,0,
30/06/2020,WELLINGTON,12,0,
1/07/2020,WELLINGTON,12,0,
2/07/2020,WELLINGTON,12,0,
3/07/2020,WELLINGTON,12,0,
4/07/2020,WELLINGTON,12,0,
5/07/2020,WELLINGTON,12,0,
6/07/2020,WELLINGTON,12,0,
7/07/2020,WELLINGTON,12,0,
8/07/2020,WELLINGTON,12,0,
9/07/2020,WELLINGTON,12,0,
10/07/2020,WELLINGTON,12,0,
11/07/2020,WELLINGTON,13,0,
12/07/2020,WELLINGTON,13,0,
13/07/2020,WELLINGTON,13,0,
14/07/2020,WELLINGTON,13,0,
15/07/2020,WELLINGTON,13,0,
16/07/2020,WELLINGTON,13,0,
17/07/2020,WELLINGTON,13,0,
18/07/2020,WELLINGTON,13,0,
19/07/2020,WELLINGTON,13,0,
20/07/2020,WELLINGTON,13,0,
21/07/2020,WELLINGTON,13,0,
22/07/2020,WELLINGTON,13,0,
23/07/2020,WELLINGTON,13,0,
24/07/2020,WELLINGTON,13,0,
25/07/2020,WELLINGTON,13,0,
26/07/2020,WELLINGTON,13,0,
27/07/2020,WELLINGTON,13,0,
28/07/2020,WELLINGTON,13,0,
29/07/2020,WELLINGTON,13,0,
30/07/2020,WELLINGTON,13,0,
7/05/2020,WEST WIMMERA,1,0,
8/05/2020,WEST WIMMERA,1,0,
9/05/2020,WEST WIMMERA,1,0,
10/05/2020,WEST WIMMERA,1,0,
11/05/2020,WEST WIMMERA,1,0,
12/05/2020,WEST WIMMERA,1,0,
13/05/2020,WEST WIMMERA,1,0,
14/05/2020,WEST WIMMERA,1,0,
15/05/2020,WEST WIMMERA,1,0,
16/05/2020,WEST WIMMERA,1,0,
17/05/2020,WEST WIMMERA,1,0,
18/05/2020,WEST WIMMERA,1,0,
19/05/2020,WEST WIMMERA,1,0,
20/05/2020,WEST WIMMERA,1,0,
21/05/2020,WEST WIMMERA,1,0,
22/05/2020,WEST WIMMERA,1,0,
23/05/2020,WEST WIMMERA,1,0,
24/05/2020,WEST WIMMERA,1,0,
25/05/2020,WEST WIMMERA,1,0,
26/05/2020,WEST WIMMERA,1,0,
27/05/2020,WEST WIMMERA,1,0,
28/05/2020,WEST WIMMERA,1,0,
29/05/2020,WEST WIMMERA,1,0,
30/05/2020,WEST WIMMERA,1,0,
31/05/2020,WEST WIMMERA,1,0,
1/06/2020,WEST WIMMERA,1,0,
2/06/2020,WEST WIMMERA,1,0,
3/06/2020,WEST WIMMERA,1,0,
4/06/2020,WEST WIMMERA,1,0,
5/06/2020,WEST WIMMERA,1,0,
6/06/2020,WEST WIMMERA,1,0,
7/06/2020,WEST WIMMERA,1,0,
8/06/2020,WEST WIMMERA,1,0,
9/06/2020,WEST WIMMERA,1,0,
10/06/2020,WEST WIMMERA,1,0,
11/06/2020,WEST WIMMERA,1,0,
12/06/2020,WEST WIMMERA,1,0,
13/06/2020,WEST WIMMERA,1,0,
14/06/2020,WEST WIMMERA,1,0,
15/06/2020,WEST WIMMERA,1,0,
16/06/2020,WEST WIMMERA,1,0,
17/06/2020,WEST WIMMERA,1,0,
18/06/2020,WEST WIMMERA,1,0,
19/06/2020,WEST WIMMERA,1,0,
20/06/2020,WEST WIMMERA,1,0,
21/06/2020,WEST WIMMERA,1,0,
22/06/2020,WEST WIMMERA,1,0,
23/06/2020,WEST WIMMERA,1,0,
24/06/2020,WEST WIMMERA,1,0,
25/06/2020,WEST WIMMERA,1,0,
26/06/2020,WEST WIMMERA,1,0,
27/06/2020,WEST WIMMERA,1,0,
28/06/2020,WEST WIMMERA,1,0,
29/06/2020,WEST WIMMERA,1,0,
30/06/2020,WEST WIMMERA,1,0,
1/07/2020,WEST WIMMERA,1,0,
2/07/2020,WEST WIMMERA,1,0,
3/07/2020,WEST WIMMERA,1,0,
4/07/2020,WEST WIMMERA,1,0,
5/07/2020,WEST WIMMERA,1,0,
6/07/2020,WEST WIMMERA,1,0,
7/07/2020,WEST WIMMERA,1,0,
8/07/2020,WEST WIMMERA,1,0,
9/07/2020,WEST WIMMERA,1,0,
10/07/2020,WEST WIMMERA,1,0,
11/07/2020,WEST WIMMERA,1,0,
12/07/2020,WEST WIMMERA,1,0,
13/07/2020,WEST WIMMERA,1,0,
14/07/2020,WEST WIMMERA,1,0,
15/07/2020,WEST WIMMERA,1,0,
16/07/2020,WEST WIMMERA,1,0,
17/07/2020,WEST WIMMERA,1,0,
18/07/2020,WEST WIMMERA,1,0,
19/07/2020,WEST WIMMERA,1,0,
20/07/2020,WEST WIMMERA,1,0,
21/07/2020,WEST WIMMERA,1,0,
22/07/2020,WEST WIMMERA,1,0,
23/07/2020,WEST WIMMERA,1,0,
24/07/2020,WEST WIMMERA,1,0,
25/07/2020,WEST WIMMERA,1,0,
26/07/2020,WEST WIMMERA,1,0,
27/07/2020,WEST WIMMERA,1,0,
28/07/2020,WEST WIMMERA,2,1,
29/07/2020,WEST WIMMERA,2,1,
30/07/2020,WEST WIMMERA,2,1,
7/05/2020,WHITEHORSE,23,1,
8/05/2020,WHITEHORSE,23,1,
9/05/2020,WHITEHORSE,23,1,
10/05/2020,WHITEHORSE,23,1,
11/05/2020,WHITEHORSE,23,1,
12/05/2020,WHITEHORSE,23,1,
13/05/2020,WHITEHORSE,23,1,
14/05/2020,WHITEHORSE,23,0,
15/05/2020,WHITEHORSE,23,0,
16/05/2020,WHITEHORSE,24,1,
17/05/2020,WHITEHORSE,24,1,
18/05/2020,WHITEHORSE,24,1,
19/05/2020,WHITEHORSE,24,1,
20/05/2020,WHITEHORSE,24,1,
21/05/2020,WHITEHORSE,24,1,
22/05/2020,WHITEHORSE,24,1,
23/05/2020,WHITEHORSE,24,1,
24/05/2020,WHITEHORSE,24,1,
25/05/2020,WHITEHORSE,24,1,
26/05/2020,WHITEHORSE,24,1,
27/05/2020,WHITEHORSE,24,1,
28/05/2020,WHITEHORSE,25,2,
29/05/2020,WHITEHORSE,25,2,
30/05/2020,WHITEHORSE,25,2,
31/05/2020,WHITEHORSE,25,2,
1/06/2020,WHITEHORSE,25,1,
2/06/2020,WHITEHORSE,25,1,
3/06/2020,WHITEHORSE,25,1,
4/06/2020,WHITEHORSE,25,1,
5/06/2020,WHITEHORSE,25,1,
6/06/2020,WHITEHORSE,25,0,
7/06/2020,WHITEHORSE,25,0,
8/06/2020,WHITEHORSE,25,0,
9/06/2020,WHITEHORSE,25,0,
10/06/2020,WHITEHORSE,25,0,
11/06/2020,WHITEHORSE,25,0,
12/06/2020,WHITEHORSE,25,0,
13/06/2020,WHITEHORSE,25,0,
14/06/2020,WHITEHORSE,25,0,
15/06/2020,WHITEHORSE,25,0,
16/06/2020,WHITEHORSE,25,0,
17/06/2020,WHITEHORSE,26,0,
18/06/2020,WHITEHORSE,26,1,
19/06/2020,WHITEHORSE,26,1,
20/06/2020,WHITEHORSE,26,1,
21/06/2020,WHITEHORSE,26,1,
22/06/2020,WHITEHORSE,26,1,
23/06/2020,WHITEHORSE,26,1,
24/06/2020,WHITEHORSE,26,1,
25/06/2020,WHITEHORSE,25,0,
26/06/2020,WHITEHORSE,26,1,
27/06/2020,WHITEHORSE,26,1,
28/06/2020,WHITEHORSE,25,0,
29/06/2020,WHITEHORSE,25,0,
30/06/2020,WHITEHORSE,26,1,
1/07/2020,WHITEHORSE,26,1,
2/07/2020,WHITEHORSE,28,3,
3/07/2020,WHITEHORSE,28,3,
4/07/2020,WHITEHORSE,30,5,
5/07/2020,WHITEHORSE,30,5,
6/07/2020,WHITEHORSE,30,5,
7/07/2020,WHITEHORSE,32,7,
8/07/2020,WHITEHORSE,34,8,
9/07/2020,WHITEHORSE,35,8,
10/07/2020,WHITEHORSE,43,15,
11/07/2020,WHITEHORSE,45,17,
12/07/2020,WHITEHORSE,51,23,
13/07/2020,WHITEHORSE,52,24,
14/07/2020,WHITEHORSE,57,29,
15/07/2020,WHITEHORSE,63,34,
16/07/2020,WHITEHORSE,66,35,
17/07/2020,WHITEHORSE,69,38,
18/07/2020,WHITEHORSE,74,43,
19/07/2020,WHITEHORSE,77,45,
20/07/2020,WHITEHORSE,81,48,
21/07/2020,WHITEHORSE,82,48,
22/07/2020,WHITEHORSE,85,50,
23/07/2020,WHITEHORSE,87,46,
24/07/2020,WHITEHORSE,93,45,
25/07/2020,WHITEHORSE,97,49,
26/07/2020,WHITEHORSE,104,55,
27/07/2020,WHITEHORSE,108,57,
28/07/2020,WHITEHORSE,110,58,
29/07/2020,WHITEHORSE,114,59,
30/07/2020,WHITEHORSE,117,60,
7/05/2020,WHITTLESEA,26,4,
8/05/2020,WHITTLESEA,26,4,
9/05/2020,WHITTLESEA,27,5,
10/05/2020,WHITTLESEA,27,4,
11/05/2020,WHITTLESEA,30,7,
12/05/2020,WHITTLESEA,30,6,
13/05/2020,WHITTLESEA,31,7,
14/05/2020,WHITTLESEA,30,4,
15/05/2020,WHITTLESEA,31,4,
16/05/2020,WHITTLESEA,31,4,
17/05/2020,WHITTLESEA,31,3,
18/05/2020,WHITTLESEA,32,4,
19/05/2020,WHITTLESEA,30,3,
20/05/2020,WHITTLESEA,30,3,
21/05/2020,WHITTLESEA,30,3,
22/05/2020,WHITTLESEA,31,4,
23/05/2020,WHITTLESEA,30,4,
24/05/2020,WHITTLESEA,30,4,
25/05/2020,WHITTLESEA,30,0,
26/05/2020,WHITTLESEA,30,0,
27/05/2020,WHITTLESEA,30,0,
28/05/2020,WHITTLESEA,30,0,
29/05/2020,WHITTLESEA,32,2,
30/05/2020,WHITTLESEA,32,2,
31/05/2020,WHITTLESEA,33,3,
1/06/2020,WHITTLESEA,33,3,
2/06/2020,WHITTLESEA,33,2,
3/06/2020,WHITTLESEA,33,2,
4/06/2020,WHITTLESEA,33,2,
5/06/2020,WHITTLESEA,34,3,
6/06/2020,WHITTLESEA,34,2,
7/06/2020,WHITTLESEA,34,0,
8/06/2020,WHITTLESEA,34,0,
9/06/2020,WHITTLESEA,34,1,
10/06/2020,WHITTLESEA,34,0,
11/06/2020,WHITTLESEA,34,0,
12/06/2020,WHITTLESEA,34,0,
13/06/2020,WHITTLESEA,34,0,
14/06/2020,WHITTLESEA,34,0,
15/06/2020,WHITTLESEA,34,0,
16/06/2020,WHITTLESEA,34,0,
17/06/2020,WHITTLESEA,34,0,
18/06/2020,WHITTLESEA,34,0,
19/06/2020,WHITTLESEA,34,0,
20/06/2020,WHITTLESEA,36,2,
21/06/2020,WHITTLESEA,39,5,
22/06/2020,WHITTLESEA,40,6,
23/06/2020,WHITTLESEA,42,8,
24/06/2020,WHITTLESEA,43,9,
25/06/2020,WHITTLESEA,50,14,
26/06/2020,WHITTLESEA,52,14,
27/06/2020,WHITTLESEA,53,15,
28/06/2020,WHITTLESEA,57,16,
29/06/2020,WHITTLESEA,58,16,
30/06/2020,WHITTLESEA,62,19,
1/07/2020,WHITTLESEA,65,21,
2/07/2020,WHITTLESEA,67,21,
3/07/2020,WHITTLESEA,71,22,
4/07/2020,WHITTLESEA,78,28,
5/07/2020,WHITTLESEA,82,30,
6/07/2020,WHITTLESEA,84,31,
7/07/2020,WHITTLESEA,89,36,
8/07/2020,WHITTLESEA,95,39,
9/07/2020,WHITTLESEA,102,42,
10/07/2020,WHITTLESEA,108,42,
11/07/2020,WHITTLESEA,114,44,
12/07/2020,WHITTLESEA,125,52,
13/07/2020,WHITTLESEA,137,64,
14/07/2020,WHITTLESEA,147,70,
15/07/2020,WHITTLESEA,153,71,
16/07/2020,WHITTLESEA,169,83,
17/07/2020,WHITTLESEA,198,109,
18/07/2020,WHITTLESEA,211,126,
19/07/2020,WHITTLESEA,237,148,
20/07/2020,WHITTLESEA,253,155,
21/07/2020,WHITTLESEA,270,166,
22/07/2020,WHITTLESEA,305,190,
23/07/2020,WHITTLESEA,334,213,
24/07/2020,WHITTLESEA,358,228,
25/07/2020,WHITTLESEA,379,245,
26/07/2020,WHITTLESEA,409,262,
27/07/2020,WHITTLESEA,486,327,
28/07/2020,WHITTLESEA,501,334,
29/07/2020,WHITTLESEA,528,352,
30/07/2020,WHITTLESEA,576,392,
7/05/2020,WODONGA,1,0,
8/05/2020,WODONGA,1,0,
9/05/2020,WODONGA,1,0,
10/05/2020,WODONGA,1,0,
11/05/2020,WODONGA,1,0,
12/05/2020,WODONGA,1,0,
13/05/2020,WODONGA,1,0,
14/05/2020,WODONGA,1,0,
15/05/2020,WODONGA,1,0,
16/05/2020,WODONGA,1,0,
17/05/2020,WODONGA,1,0,
18/05/2020,WODONGA,1,0,
19/05/2020,WODONGA,1,0,
20/05/2020,WODONGA,1,0,
21/05/2020,WODONGA,1,0,
22/05/2020,WODONGA,1,0,
23/05/2020,WODONGA,1,0,
24/05/2020,WODONGA,1,0,
25/05/2020,WODONGA,1,0,
26/05/2020,WODONGA,1,0,
27/05/2020,WODONGA,1,0,
28/05/2020,WODONGA,1,0,
29/05/2020,WODONGA,1,0,
30/05/2020,WODONGA,1,0,
31/05/2020,WODONGA,1,0,
1/06/2020,WODONGA,1,0,
2/06/2020,WODONGA,1,0,
3/06/2020,WODONGA,1,0,
4/06/2020,WODONGA,1,0,
5/06/2020,WODONGA,1,0,
6/06/2020,WODONGA,1,0,
7/06/2020,WODONGA,1,0,
8/06/2020,WODONGA,1,0,
9/06/2020,WODONGA,1,0,
10/06/2020,WODONGA,1,0,
11/06/2020,WODONGA,1,0,
12/06/2020,WODONGA,1,0,
13/06/2020,WODONGA,1,0,
14/06/2020,WODONGA,1,0,
15/06/2020,WODONGA,1,0,
16/06/2020,WODONGA,1,0,
17/06/2020,WODONGA,1,0,
18/06/2020,WODONGA,1,0,
19/06/2020,WODONGA,1,0,
20/06/2020,WODONGA,1,0,
21/06/2020,WODONGA,1,0,
22/06/2020,WODONGA,1,0,
23/06/2020,WODONGA,1,0,
24/06/2020,WODONGA,1,0,
25/06/2020,WODONGA,1,0,
26/06/2020,WODONGA,1,0,
27/06/2020,WODONGA,1,0,
28/06/2020,WODONGA,1,0,
29/06/2020,WODONGA,1,0,
30/06/2020,WODONGA,1,0,
1/07/2020,WODONGA,1,0,
2/07/2020,WODONGA,1,0,
3/07/2020,WODONGA,1,0,
4/07/2020,WODONGA,1,0,
5/07/2020,WODONGA,1,0,
6/07/2020,WODONGA,2,1,
7/07/2020,WODONGA,2,1,
8/07/2020,WODONGA,2,1,
9/07/2020,WODONGA,2,1,
10/07/2020,WODONGA,1,0,
11/07/2020,WODONGA,1,0,
12/07/2020,WODONGA,1,0,
13/07/2020,WODONGA,1,0,
14/07/2020,WODONGA,1,0,
15/07/2020,WODONGA,1,0,
16/07/2020,WODONGA,1,0,
17/07/2020,WODONGA,1,0,
18/07/2020,WODONGA,1,0,
19/07/2020,WODONGA,1,0,
20/07/2020,WODONGA,1,0,
21/07/2020,WODONGA,1,0,
22/07/2020,WODONGA,1,0,
23/07/2020,WODONGA,1,0,
24/07/2020,WODONGA,1,0,
25/07/2020,WODONGA,1,0,
26/07/2020,WODONGA,1,0,
27/07/2020,WODONGA,2,1,
28/07/2020,WODONGA,2,1,
29/07/2020,WODONGA,2,1,
30/07/2020,WODONGA,2,1,
7/05/2020,WYNDHAM,41,11,
8/05/2020,WYNDHAM,46,14,
9/05/2020,WYNDHAM,46,13,
10/05/2020,WYNDHAM,47,13,
11/05/2020,WYNDHAM,47,11,
12/05/2020,WYNDHAM,51,13,
13/05/2020,WYNDHAM,51,11,
14/05/2020,WYNDHAM,51,12,
15/05/2020,WYNDHAM,51,9,
16/05/2020,WYNDHAM,51,8,
17/05/2020,WYNDHAM,51,4,
18/05/2020,WYNDHAM,51,4,
19/05/2020,WYNDHAM,51,3,
20/05/2020,WYNDHAM,51,3,
21/05/2020,WYNDHAM,51,0,
22/05/2020,WYNDHAM,51,1,
23/05/2020,WYNDHAM,51,0,
24/05/2020,WYNDHAM,51,1,
25/05/2020,WYNDHAM,51,0,
26/05/2020,WYNDHAM,51,0,
27/05/2020,WYNDHAM,51,0,
28/05/2020,WYNDHAM,51,0,
29/05/2020,WYNDHAM,51,0,
30/05/2020,WYNDHAM,52,1,
31/05/2020,WYNDHAM,52,1,
1/06/2020,WYNDHAM,52,1,
2/06/2020,WYNDHAM,53,2,
3/06/2020,WYNDHAM,53,2,
4/06/2020,WYNDHAM,54,2,
5/06/2020,WYNDHAM,55,3,
6/06/2020,WYNDHAM,55,4,
7/06/2020,WYNDHAM,55,4,
8/06/2020,WYNDHAM,55,4,
9/06/2020,WYNDHAM,55,4,
10/06/2020,WYNDHAM,55,4,
11/06/2020,WYNDHAM,55,4,
12/06/2020,WYNDHAM,55,3,
13/06/2020,WYNDHAM,56,3,
14/06/2020,WYNDHAM,56,0,
15/06/2020,WYNDHAM,57,2,
16/06/2020,WYNDHAM,57,2,
17/06/2020,WYNDHAM,57,1,
18/06/2020,WYNDHAM,57,1,
19/06/2020,WYNDHAM,57,1,
20/06/2020,WYNDHAM,57,1,
21/06/2020,WYNDHAM,57,1,
22/06/2020,WYNDHAM,59,2,
23/06/2020,WYNDHAM,59,2,
24/06/2020,WYNDHAM,59,2,
25/06/2020,WYNDHAM,59,1,
26/06/2020,WYNDHAM,60,2,
27/06/2020,WYNDHAM,62,4,
28/06/2020,WYNDHAM,63,5,
29/06/2020,WYNDHAM,66,8,
30/06/2020,WYNDHAM,70,12,
1/07/2020,WYNDHAM,75,17,
2/07/2020,WYNDHAM,81,22,
3/07/2020,WYNDHAM,88,28,
4/07/2020,WYNDHAM,107,45,
5/07/2020,WYNDHAM,122,60,
6/07/2020,WYNDHAM,148,86,
